eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
82.82,0.31,84.61,0.48,981,0.01080817,0.13745117,2.5190322,-0.019745355,0.07946182,0.24243122339248657,47,12032,796.8930995970004,770048
83.39,0.03,83.26,0.56,976,0.011546735,0.153951,2.5190663,-0.021016674,0.07856274,0.2655055522918701,48,12288,813.667008976001,786432
80.46,0.09,80.81,0.31,924,0.0120555125,0.16359456,2.4922729,-0.02064503,0.07318005,0.32124459743499756,49,12544,831.3941077119998,802816
77.31,0.5,81.15,0.43,958,0.012288158,0.16367595,2.500532,-0.022147493,0.06405999,0.35539710521698,50,12800,848.4900742790014,819200
78.19,-0.05,74.43,0.68,936,0.011556032,0.14900716,2.4777586,-0.02058095,0.06958646,0.3364368677139282,51,13056,865.9786737520008,835584
81.92,0.51,82.67,0.69,922,0.013122409,0.17038982,2.4604466,-0.020286301,0.067370184,0.3449598550796509,52,13312,883.7445784500014,851968
75.61,0.57,81.68,0.72,910,0.014872634,0.18806966,2.4644444,-0.019012162,0.067409895,0.30683445930480957,53,13568,901.7479736820005,868352
82.88,0.58,78.85,0.67,960,0.012083477,0.15435791,2.446436,-0.019226614,0.06254658,0.3372839093208313,54,13824,918.8101892720006,884736
76.83,0.85,81.47,0.59,957,0.014219196,0.18159993,2.4289834,-0.021119537,0.063646086,0.3773736357688904,55,14080,935.9279213380014,901120
78.02,0.44,79.15,0.88,945,0.013178843,0.16894531,2.4521801,-0.02075077,0.060880046,0.3855011463165283,56,14336,953.2565106310012,917504
84.29,0.69,76.73,0.42,975,0.015164644,0.18973796,2.4320402,-0.020518733,0.077368595,0.36527496576309204,57,14592,970.0579363900015,933888
79.87,1.07,78.39,0.96,925,0.01438976,0.18341064,2.4399858,-0.021069,0.048837755,0.4754038453102112,58,14848,987.7540669450009,950272
77.04,0.8,81.59,1.07,937,0.014996191,0.1876831,2.3953664,-0.01981887,0.0673335,0.44268399477005005,59,15104,1005.2277251670002,966656
80.38,0.88,76.62,1.11,950,0.013957043,0.18100993,2.3832028,-0.021983884,0.060732137,0.48038625717163086,60,15360,1022.4694133000012,983040
83.61,0.8,75.51,0.95,985,0.015357214,0.19390869,2.362911,-0.020619156,0.06302998,0.512307733297348,61,15616,1039.104258020001,999424
80.81,0.96,78.31,1.1,981,0.014905107,0.18465169,2.358271,-0.022211142,0.06383573,0.5098821222782135,62,15872,1055.8032299210008,1015808
81.77,1.03,80.11,1.03,971,0.014129207,0.17930095,2.3231103,-0.02203081,0.064193115,0.48019713163375854,63,16128,1072.7100640320004,1032192
83.26,0.86,77.26,1.01,975,0.016729271,0.20007324,2.318995,-0.015041462,0.07022241,0.5297401547431946,64,16384,1089.5131714340005,1048576
81.58,1.25,80.11,1.19,922,0.015859934,0.1973877,2.3474925,-0.021882689,0.05876373,0.5318854749202728,65,16640,1107.2797457779998,1064960
84.98,0.94,76.03,1.48,944,0.013856155,0.17673747,2.3507297,-0.023113474,0.07176227,0.5046454071998596,66,16896,1124.6295626050014,1081344
79.68,1.38,76.07,1.41,923,0.0149653,0.19022624,2.341609,-0.022508381,0.058342885,0.5648256838321686,67,17152,1142.3814204690007,1097728
77.99,0.89,82.14,1.44,989,0.015201186,0.18880208,2.3085456,-0.023583641,0.08662214,0.5283461213111877,68,17408,1158.941548623001,1114112
83.15,1.26,80.18,1.42,962,0.015265741,0.19329834,2.3437724,-0.022604719,0.070008434,0.5192127823829651,69,17664,1175.966988409,1130496
80.23,0.89,81.21,1.36,958,0.018352047,0.21352132,2.3108435,-0.01972317,0.09187823,0.54646435379982,70,17920,1193.0699494170003,1146880
83.66,1.22,75.19,1.02,977,0.01727177,0.1987915,2.246916,-0.023852348,0.06849882,0.6054147481918335,71,18176,1209.834780258001,1163264
83.47,1.39,77.9,1.42,963,0.017369157,0.20021565,2.2597067,-0.023971833,0.07083475,0.5359209775924683,72,18432,1226.8413892360004,1179648
80.84,1.43,83.33,1.58,973,0.017113874,0.21171062,2.2860444,-0.019584445,0.06487732,0.5376895666122437,73,18688,1243.666236637,1196032
83.7,1.24,87.54,1.17,968,0.014153848,0.17704265,2.328683,-0.021728449,0.07328718,0.46483469009399414,74,18944,1260.5882253990003,1212416
87.88,1.4,84.75,1.3,978,0.015193013,0.1940511,2.3452446,-0.021042325,0.062589385,0.5030779540538788,75,19200,1277.3311126410008,1228800
83.26,1.03,83.06,1.54,981,0.015423525,0.19150798,2.342165,-0.021389315,0.078011915,0.48852866888046265,76,19456,1294.0242328080003,1245184
82.76,1.37,87.61,1.7,992,0.014691279,0.18652344,2.3082588,-0.023989988,0.07636593,0.6028514504432678,77,19712,1310.5292982120009,1261568
92.22,1.08,83.98,1.48,964,0.016840292,0.20644124,2.304659,-0.020242741,0.1064254,0.5334542095661163,78,19968,1327.5152914280006,1277952
91.06,0.97,84.25,1.59,975,0.015268168,0.18939209,2.296086,-0.021770718,0.11036577,0.5151180922985077,79,20224,1344.310027857,1294336
85.9,1.04,99.17,1.39,971,0.015023064,0.18676758,2.3112714,-0.020173024,0.10653921,0.5094328224658966,80,20480,1361.1847765310013,1310720
94.52,0.9,94.06,1.38,978,0.017393509,0.21508789,2.333369,-0.024581276,0.09069741,0.4737497568130493,81,20736,1377.934957380001,1327104
89.53,1.35,94.31,1.69,971,0.013533596,0.17014568,2.3593256,-0.023982048,0.09107187,0.47616755962371826,82,20992,1394.800186550001,1343488
95.04,1.72,89.98,1.47,984,0.01503409,0.18151855,2.3508084,-0.024083966,0.09501787,0.46286964416503906,83,21248,1411.436203055,1359872
96.3,1.28,94.94,1.52,968,0.016166493,0.18900554,2.3443065,-0.026692934,0.08663264,0.5269862115383148,84,21504,1428.3625764980006,1376256
89.99,1.04,101.81,1.73,998,0.016637413,0.2029419,2.322718,-0.025860107,0.11475093,0.5038259923458099,85,21760,1444.7790374800006,1392640
91.55,1.74,88.29,1.44,978,0.015578044,0.20076497,2.3181078,-0.022156268,0.087649204,0.5315303802490234,86,22016,1461.5247442550008,1409024
91.56,1.3,96.04,1.24,978,0.0148985,0.18743896,2.3113317,-0.027288636,0.07749929,0.6021662056446075,87,22272,1478.2665399100006,1425408
85.76,1.51,88.58,1.36,938,0.017660635,0.20778401,2.277509,-0.02642966,0.083066285,0.6138482987880707,88,22528,1495.717425828001,1441792
88.87,1.5,95.86,1.38,978,0.01698375,0.2121582,2.2680142,-0.025255287,0.065974265,0.6212465763092041,89,22784,1512.455226221,1458176
96.64,2.12,96.02,1.53,953,0.01625765,0.19769287,2.23469,-0.025138466,0.09536172,0.6327339112758636,90,23040,1529.6442267110015,1474560
101.95,1.86,97.71,1.57,964,0.016798873,0.21447754,2.2131236,-0.020674022,0.12737314,0.5377774238586426,91,23296,1546.6391756250014,1490944
105.9,1.46,90.6,2.15,980,0.017012056,0.21051025,2.2417426,-0.021495802,0.091288425,0.5553480684757233,92,23552,1563.3532362470014,1507328
110.15,1.72,103.03,1.64,982,0.01753197,0.2154948,2.230051,-0.026402289,0.09049065,0.63216632604599,93,23808,1580.024534573,1523712
109.01,2.22,91.2,1.71,1020,0.016858624,0.2097168,2.254557,-0.022909036,0.084552586,0.6257640719413757,94,24064,1596.0817289100014,1540096
112.2,1.93,106.65,1.89,992,0.016190773,0.1963908,2.2618084,-0.02319985,0.14019336,0.5403443574905396,95,24320,1612.5861459420012,1556480
98.18,1.61,103.03,2.02,1006,0.0167972,0.2117513,2.2473955,-0.025855782,0.09297061,0.6266805231571198,96,24576,1628.8619134520013,1572864
116.55,1.98,113.0,1.91,949,0.016745862,0.2064616,2.2278647,-0.027267443,0.11658966,0.5953949987888336,97,24832,1646.119683574001,1589248
118.68,1.88,113.93,1.91,955,0.015518513,0.19114177,2.2146823,-0.025905656,0.11237833,0.5829851627349854,98,25088,1663.2647733760004,1605632
109.0,2.24,113.62,2.08,927,0.014904618,0.19099934,2.2294097,-0.021074379,0.11699123,0.587218314409256,99,25344,1680.9230783680014,1622016
