eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
74.85,-0.85,80.71,-0.74,959,0.008619718,0.114481606,2.5394275,-0.014405732,0.072637044,0.3991296887397766,26,6656,452.60434692000126,425984
77.83,-1.11,76.31,-1.14,951,0.0075612944,0.09712728,2.533931,-0.014913491,0.08461398,0.3994414210319519,27,6912,469.8266910019993,442368
75.33,-0.87,78.16,-0.36,954,0.007471232,0.090779625,2.527912,-0.016883412,0.0755447,0.4099998474121094,28,7168,487.0007426310003,458752
75.37,-0.77,79.02,-0.78,951,0.008303672,0.106791176,2.5032446,-0.015453864,0.07173919,0.43023526668548584,29,7424,504.2304705440001,475136
77.1,-0.32,77.67,-0.6,956,0.008309671,0.11136881,2.5410044,-0.012743455,0.062455192,0.40270841121673584,30,7680,521.3622408679985,491520
81.3,-1.1,79.46,-0.52,943,0.0072511802,0.09352621,2.5468335,-0.015788065,0.094371624,0.31504136323928833,31,7936,538.7254420569989,507904
77.43,-0.6,76.75,-0.77,960,0.008068614,0.100850426,2.5554216,-0.01725482,0.09971469,0.33637577295303345,32,8192,555.778239067,524288
75.7,-0.71,74.16,-0.19,954,0.009477998,0.12591553,2.5388277,-0.014616195,0.0895125,0.35737520456314087,33,8448,572.9393980950008,540672
75.61,-0.43,78.8,-0.4,956,0.009064813,0.11720785,2.5481217,-0.014695364,0.0868105,0.4048691987991333,34,8704,590.0791034899994,557056
75.77,0.19,77.89,-0.1,952,0.007796299,0.10255941,2.5575337,-0.01691501,0.072092354,0.3681095242500305,35,8960,607.2887610290018,573440
78.19,-0.52,78.19,0.11,955,0.0077063893,0.09879557,2.5613158,-0.01698835,0.07796949,0.27721041440963745,36,9216,624.4448950080005,589824
79.17,-0.16,74.67,-0.1,964,0.00795395,0.1052653,2.5432632,-0.01754064,0.06516767,0.3258017301559448,37,9472,641.4298304949989,606208
77.49,-0.39,74.79,-0.08,955,0.008932208,0.11224365,2.5558436,-0.015997251,0.08148692,0.2877846360206604,38,9728,658.5759479799999,622592
78.14,0.16,79.93,-0.22,953,0.008629975,0.10772705,2.5447834,-0.018654972,0.05958571,0.3143509030342102,39,9984,675.7681050669999,638976
